date	index_val	source	cpi	daily	food	housing	energy
2011-06-11	103.95444	BPP	0	1	0	0	0
2011-06-12	103.95145	BPP	0	1	0	0	0
2011-06-13	103.83369	BPP	0	1	0	0	0
2011-06-14	103.81266	BPP	0	1	0	0	0
2011-06-15	103.90221	BPP	0	1	0	0	0
2011-06-16	103.87012	BPP	0	1	0	0	0
2011-06-17	103.90387	BPP	0	1	0	0	0
2011-06-18	103.90323	BPP	0	1	0	0	0
2011-06-19	103.89849	BPP	0	1	0	0	0
2011-06-20	103.99818	BPP	0	1	0	0	0
2011-06-21	104.02401	BPP	0	1	0	0	0
2011-06-22	104.03134	BPP	0	1	0	0	0
2011-06-23	103.97219	BPP	0	1	0	0	0
2011-06-24	104.0095	BPP	0	1	0	0	0
2011-06-25	104.0163	BPP	0	1	0	0	0
2011-06-26	104.02252	BPP	0	1	0	0	0
2011-06-27	103.89807	BPP	0	1	0	0	0
2011-06-28	103.88388	BPP	0	1	0	0	0
2011-06-29	103.90128	BPP	0	1	0	0	0
2011-06-30	103.8439	BPP	0	1	0	0	0
2011-07-01	103.87637	BPP	0	1	0	0	0
2011-07-02	103.84028	BPP	0	1	0	0	0
2011-07-03	103.86826	BPP	0	1	0	0	0
2011-07-04	103.82716	BPP	0	1	0	0	0
2011-07-05	103.84271	BPP	0	1	0	0	0
2011-07-06	104.00998	BPP	0	1	0	0	0
2011-07-07	104.07468	BPP	0	1	0	0	0
2011-07-08	104.07848	BPP	0	1	0	0	0
2011-07-09	104.11208	BPP	0	1	0	0	0
2011-07-10	104.12507	BPP	0	1	0	0	0
2011-07-11	104.33133	BPP	0	1	0	0	0
2011-07-12	104.36303	BPP	0	1	0	0	0
2011-07-13	104.5586	BPP	0	1	0	0	0
2011-07-14	104.17237	BPP	0	1	0	0	0
2011-07-15	104.21843	BPP	0	1	0	0	0
2011-07-16	104.24419	BPP	0	1	0	0	0
2011-07-17	104.24673	BPP	0	1	0	0	0
2011-07-18	104.21963	BPP	0	1	0	0	0
2011-07-19	104.20003	BPP	0	1	0	0	0
2011-07-20	104.1617	BPP	0	1	0	0	0
2011-07-21	104.17719	BPP	0	1	0	0	0
2011-07-22	104.21811	BPP	0	1	0	0	0
2011-07-23	104.18022	BPP	0	1	0	0	0
2011-07-24	104.16418	BPP	0	1	0	0	0
2011-07-25	104.13651	BPP	0	1	0	0	0
2011-07-26	104.13917	BPP	0	1	0	0	0
2011-07-27	104.1475	BPP	0	1	0	0	0
2011-07-28	104.1466	BPP	0	1	0	0	0
2011-07-29	104.13652	BPP	0	1	0	0	0
2011-07-30	104.13484	BPP	0	1	0	0	0
2011-07-31	104.1422	BPP	0	1	0	0	0
2011-08-01	104.18151	BPP	0	1	0	0	0
2011-08-02	104.20177	BPP	0	1	0	0	0
2011-08-03	104.17503	BPP	0	1	0	0	0
2011-08-04	104.16151	BPP	0	1	0	0	0
2011-08-05	104.11394	BPP	0	1	0	0	0
2011-08-06	104.08717	BPP	0	1	0	0	0
2011-08-07	104.07033	BPP	0	1	0	0	0
2011-08-08	104.11816	BPP	0	1	0	0	0
2011-08-09	104.10648	BPP	0	1	0	0	0
2011-08-10	104.10547	BPP	0	1	0	0	0
2011-08-11	104.0789	BPP	0	1	0	0	0
2011-08-12	104.06434	BPP	0	1	0	0	0
2011-08-13	104.05328	BPP	0	1	0	0	0
2011-08-14	104.01475	BPP	0	1	0	0	0
2011-08-15	103.9827	BPP	0	1	0	0	0
2011-08-16	103.97982	BPP	0	1	0	0	0
2011-08-17	103.96243	BPP	0	1	0	0	0
2011-08-18	103.96545	BPP	0	1	0	0	0
2011-08-19	103.9605	BPP	0	1	0	0	0
2011-08-20	103.95654	BPP	0	1	0	0	0
2011-08-21	103.95484	BPP	0	1	0	0	0
2011-08-22	103.98569	BPP	0	1	0	0	0
2011-08-23	103.9904	BPP	0	1	0	0	0
2011-08-24	104.06318	BPP	0	1	0	0	0
2011-08-25	104.07779	BPP	0	1	0	0	0
2011-08-26	104.06008	BPP	0	1	0	0	0
2011-08-27	104.08654	BPP	0	1	0	0	0
2011-08-28	104.08516	BPP	0	1	0	0	0
2011-08-29	104.01302	BPP	0	1	0	0	0
2011-08-30	104.00533	BPP	0	1	0	0	0
2011-08-31	104.07392	BPP	0	1	0	0	0
2011-09-01	104.09074	BPP	0	1	0	0	0
2011-09-02	104.07625	BPP	0	1	0	0	0
2011-09-03	104.0901	BPP	0	1	0	0	0
2011-09-04	104.11115	BPP	0	1	0	0	0
2011-09-05	104.11206	BPP	0	1	0	0	0
2011-09-06	104.10606	BPP	0	1	0	0	0
2011-09-07	104.22146	BPP	0	1	0	0	0
2011-09-08	104.22646	BPP	0	1	0	0	0
2011-09-09	104.22717	BPP	0	1	0	0	0
2011-09-10	104.23975	BPP	0	1	0	0	0
2011-09-11	104.22111	BPP	0	1	0	0	0
2011-09-12	104.28508	BPP	0	1	0	0	0
2011-09-13	104.29057	BPP	0	1	0	0	0
2011-09-14	104.2932	BPP	0	1	0	0	0
2011-09-15	104.27979	BPP	0	1	0	0	0
2011-09-16	104.26808	BPP	0	1	0	0	0
2011-09-17	104.26894	BPP	0	1	0	0	0
2011-09-18	104.26702	BPP	0	1	0	0	0
2011-09-19	104.26116	BPP	0	1	0	0	0
2011-09-20	104.26575	BPP	0	1	0	0	0
2011-09-21	104.21124	BPP	0	1	0	0	0
2011-09-22	104.20711	BPP	0	1	0	0	0
2011-09-23	104.19827	BPP	0	1	0	0	0
2011-09-24	104.19676	BPP	0	1	0	0	0
2011-09-25	104.20188	BPP	0	1	0	0	0
2011-09-26	104.19806	BPP	0	1	0	0	0
2011-09-27	104.20704	BPP	0	1	0	0	0
2011-09-28	104.22681	BPP	0	1	0	0	0
2011-09-29	104.21814	BPP	0	1	0	0	0
2011-09-30	104.21879	BPP	0	1	0	0	0
2011-10-01	104.22867	BPP	0	1	0	0	0
2011-10-02	104.22209	BPP	0	1	0	0	0
2011-10-03	104.20339	BPP	0	1	0	0	0
2011-10-04	104.21761	BPP	0	1	0	0	0
2011-10-05	104.2284	BPP	0	1	0	0	0
2011-10-06	104.22138	BPP	0	1	0	0	0
2011-10-07	104.21792	BPP	0	1	0	0	0
2011-10-08	104.23263	BPP	0	1	0	0	0
2011-10-09	104.23028	BPP	0	1	0	0	0
2011-10-10	104.24187	BPP	0	1	0	0	0
2011-10-11	104.25926	BPP	0	1	0	0	0
2011-10-12	104.27033	BPP	0	1	0	0	0
2011-10-13	104.25893	BPP	0	1	0	0	0
2011-10-14	104.2681	BPP	0	1	0	0	0
2011-10-15	104.28723	BPP	0	1	0	0	0
2011-10-16	104.30966	BPP	0	1	0	0	0
2011-10-17	104.3437	BPP	0	1	0	0	0
2011-10-18	104.35132	BPP	0	1	0	0	0
2011-10-19	104.37253	BPP	0	1	0	0	0
2011-10-20	104.37541	BPP	0	1	0	0	0
2011-10-21	104.36622	BPP	0	1	0	0	0
2011-10-22	104.37099	BPP	0	1	0	0	0
2011-10-23	104.38432	BPP	0	1	0	0	0
2011-10-24	104.36495	BPP	0	1	0	0	0
2011-10-25	104.37997	BPP	0	1	0	0	0
2011-10-26	104.4015	BPP	0	1	0	0	0
2011-10-27	104.33611	BPP	0	1	0	0	0
2011-10-28	104.31316	BPP	0	1	0	0	0
2011-10-29	104.30781	BPP	0	1	0	0	0
2011-10-30	104.32027	BPP	0	1	0	0	0
2011-10-31	104.3644	BPP	0	1	0	0	0
2011-11-01	104.36533	BPP	0	1	0	0	0
2011-11-02	104.32279	BPP	0	1	0	0	0
2011-11-03	104.31438	BPP	0	1	0	0	0
2011-11-04	104.32736	BPP	0	1	0	0	0
2011-11-05	104.32309	BPP	0	1	0	0	0
2011-11-06	104.31887	BPP	0	1	0	0	0
2011-11-07	104.29662	BPP	0	1	0	0	0
2011-11-08	104.29652	BPP	0	1	0	0	0
2011-11-09	104.35218	BPP	0	1	0	0	0
2011-11-10	104.3409	BPP	0	1	0	0	0
2011-11-11	104.34546	BPP	0	1	0	0	0
2011-11-12	104.31937	BPP	0	1	0	0	0
2011-11-13	104.31077	BPP	0	1	0	0	0
2011-11-14	104.31049	BPP	0	1	0	0	0
2011-11-15	104.31721	BPP	0	1	0	0	0
2011-11-16	104.26234	BPP	0	1	0	0	0
2011-11-17	104.24136	BPP	0	1	0	0	0
2011-11-18	104.2243	BPP	0	1	0	0	0
2011-11-19	104.2185	BPP	0	1	0	0	0
2011-11-20	104.20222	BPP	0	1	0	0	0
2011-11-21	104.19968	BPP	0	1	0	0	0
2011-11-22	104.19974	BPP	0	1	0	0	0
2011-11-23	104.17254	BPP	0	1	0	0	0
2011-11-24	104.15054	BPP	0	1	0	0	0
2011-11-25	104.17435	BPP	0	1	0	0	0
2011-11-26	104.16062	BPP	0	1	0	0	0
2011-11-27	104.14012	BPP	0	1	0	0	0
2011-11-28	104.13036	BPP	0	1	0	0	0
2011-11-29	104.12744000000001	BPP	0	1	0	0	0
2011-11-30	104.10678	BPP	0	1	0	0	0
2011-12-01	104.11644	BPP	0	1	0	0	0
2011-12-02	104.1628	BPP	0	1	0	0	0
2011-12-03	104.20083	BPP	0	1	0	0	0
2011-12-04	104.20699	BPP	0	1	0	0	0
2011-12-05	104.24133	BPP	0	1	0	0	0
2011-12-06	104.25206	BPP	0	1	0	0	0
2011-12-07	104.23314	BPP	0	1	0	0	0
2011-12-08	104.23148	BPP	0	1	0	0	0
2011-12-09	104.26311	BPP	0	1	0	0	0
2011-12-10	104.27118	BPP	0	1	0	0	0
2011-12-11	104.271	BPP	0	1	0	0	0
2011-12-12	104.25256	BPP	0	1	0	0	0
2011-12-13	104.24923	BPP	0	1	0	0	0
2011-12-14	104.23138	BPP	0	1	0	0	0
2011-12-15	104.17137	BPP	0	1	0	0	0
2011-12-16	104.1795	BPP	0	1	0	0	0
2011-12-17	104.15356	BPP	0	1	0	0	0
2011-12-18	104.16518	BPP	0	1	0	0	0
2011-12-19	104.19071	BPP	0	1	0	0	0
2011-12-20	104.18723	BPP	0	1	0	0	0
2011-12-21	104.18999	BPP	0	1	0	0	0
2011-12-22	104.15444	BPP	0	1	0	0	0
2011-12-23	104.17292	BPP	0	1	0	0	0
2011-12-24	104.18307	BPP	0	1	0	0	0
2011-12-25	104.19178	BPP	0	1	0	0	0
2011-12-26	104.1852	BPP	0	1	0	0	0
2011-12-27	104.19844	BPP	0	1	0	0	0
2011-12-28	104.15733	BPP	0	1	0	0	0
2011-12-29	104.17504	BPP	0	1	0	0	0
2011-12-30	104.19817	BPP	0	1	0	0	0
2011-12-31	104.21941	BPP	0	1	0	0	0
2012-01-01	104.23883	BPP	0	1	0	0	0
2012-01-02	104.34587	BPP	0	1	0	0	0
2012-01-03	104.3028	BPP	0	1	0	0	0
2012-01-04	104.31583	BPP	0	1	0	0	0
2012-01-05	104.3237	BPP	0	1	0	0	0
2012-01-06	104.37269	BPP	0	1	0	0	0
2012-01-07	104.39766	BPP	0	1	0	0	0
2012-01-08	104.41781	BPP	0	1	0	0	0
2012-01-09	104.4023	BPP	0	1	0	0	0
2012-01-10	104.39552	BPP	0	1	0	0	0
2012-01-11	104.41302	BPP	0	1	0	0	0
2012-01-12	104.39729	BPP	0	1	0	0	0
2012-01-13	104.40159	BPP	0	1	0	0	0
2012-01-14	104.4133	BPP	0	1	0	0	0
2012-01-15	104.46194	BPP	0	1	0	0	0
2012-01-16	104.45786	BPP	0	1	0	0	0
2012-01-17	104.45417	BPP	0	1	0	0	0
